campaign,term,impressions,clicks,cost,conversions,cluster,week_start
Merchant_Shopping,урбан тактикал,3,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,урбан тактикал,4,1,8.45,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,урбан тактикал,6,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,урбан тактикал,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-27
Merchant_Shopping,урбан тактикал,5,0,0.0,0.0,Інше (без чіткої теми),2026-07-27
Merchant_Shopping,урбан тактикал,2,0,0.0,0.0,Інше (без чіткої теми),2026-07-27
Merchant_Shopping,урбан тактикал,7,0,0.0,0.0,Інше (без чіткої теми),2026-07-27
Merchant_Shopping,урбан тактикал,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-27
Merchant_Shopping,урбан тактикал,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-27
Merchant_Shopping,урбан тактикал,6,0,0.0,0.0,Інше (без чіткої теми),2026-08-03
Merchant_Shopping,урбан тактикал,5,0,0.0,0.0,Інше (без чіткої теми),2026-08-03
Merchant_Shopping,урбан тактикал,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-03
Merchant_Shopping,урбан тактикал,2,0,0.0,0.0,Інше (без чіткої теми),2026-08-03
Merchant_Shopping,урбан тактикал,2,0,0.0,0.0,Інше (без чіткої теми),2026-08-10
Merchant_Shopping,урбан тактикал,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-10
Merchant_Shopping,урбан тактикал,2,0,0.0,0.0,Інше (без чіткої теми),2026-08-10
Merchant_Shopping,урбан тактикал,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-10
Merchant_Shopping,урбан тактикал,4,0,0.0,0.0,Інше (без чіткої теми),2026-08-17
Merchant_Shopping,урбан тактикал,2,0,0.0,0.0,Інше (без чіткої теми),2026-08-17
Merchant_Shopping,урбан тактикал,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-24
Merchant_Shopping,урбан тактикал,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-31
Merchant_Shopping,урбан тактикал,3,0,0.0,0.0,Інше (без чіткої теми),2026-08-31
Merchant_Shopping,урбан тактикал,3,0,0.0,0.0,Інше (без чіткої теми),2026-08-31
Merchant_Shopping,урбан тактикал,4,0,0.0,0.0,Інше (без чіткої теми),2026-09-07
Merchant_Shopping,урбан тактикал кофта,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-13
Merchant_Shopping,урбан тактикал кофта,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-13
Merchant_Shopping,урбан тактикал кофта,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,урбан тактикал кофта,2,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,урбан тактикал футболка,2,0,0.0,0.0,Футболки,2026-07-20
Merchant_Shopping,урбан тактикал футболка,1,0,0.0,0.0,Футболки,2026-07-27
Merchant_Shopping,урбан тактикал футболка,1,0,0.0,0.0,Футболки,2026-08-03
Merchant_Shopping,урбан тактикал футболка,1,0,0.0,0.0,Футболки,2026-08-03
Merchant_Shopping,урбан тактикал футболка,1,0,0.0,0.0,Футболки,2026-08-10
Merchant_Shopping,урбан тактикал футболка,5,0,0.0,0.0,Футболки,2026-08-10
Merchant_Shopping,урбан тактикал футболка,2,0,0.0,0.0,Футболки,2026-08-10
Merchant_Shopping,урбан тактикал футболка,1,0,0.0,0.0,Футболки,2026-08-31
Merchant_Shopping,урбан тактикал худи,2,0,0.0,0.0,Худі/Зіп-худі,2026-07-06
Merchant_Shopping,урбан тактикал худи,1,0,0.0,0.0,Худі/Зіп-худі,2026-07-13
Merchant_Shopping,урбан тактикал худи,3,0,0.0,0.0,Худі/Зіп-худі,2026-07-20
Merchant_Shopping,урбан тактикал худи,1,0,0.0,0.0,Худі/Зіп-худі,2026-07-27
Merchant_Shopping,урбан тактикал худи,1,0,0.0,0.0,Худі/Зіп-худі,2026-07-27
Merchant_Shopping,урбан тактикал худи,5,0,0.0,0.0,Худі/Зіп-худі,2026-08-03
Merchant_Shopping,урбан тактикал худи,1,0,0.0,0.0,Худі/Зіп-худі,2026-08-10
Merchant_Shopping,урбан тактикал худи,1,0,0.0,0.0,Худі/Зіп-худі,2026-08-24
Merchant_Shopping,урбан тактикал худи,1,0,0.0,0.0,Худі/Зіп-худі,2026-08-31
Merchant_Shopping,урбан тактикал худи,2,0,0.0,0.0,Худі/Зіп-худі,2026-08-31
Merchant_Shopping,урбан тактикал худи,1,0,0.0,0.0,Худі/Зіп-худі,2026-08-31
Merchant_Shopping,урбан тактікал,2,0,0.0,0.0,Інше (без чіткої теми),2026-07-13
Merchant_Shopping,урбан тактікал,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-13
Merchant_Shopping,урбан тактікал,8,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,урбан тактікал,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-27
Merchant_Shopping,урбан тактікал,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-27
Merchant_Shopping,урбан тактікал,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-27
Merchant_Shopping,урбан тактікал,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-27
Merchant_Shopping,урбан тактікал,4,0,0.0,0.0,Інше (без чіткої теми),2026-08-03
Merchant_Shopping,урбан тактікал,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-03
Merchant_Shopping,урбан тактікал,4,0,0.0,0.0,Інше (без чіткої теми),2026-08-03
Merchant_Shopping,урбан тактікал,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-03
Merchant_Shopping,урбан тактікал,2,0,0.0,0.0,Інше (без чіткої теми),2026-08-10
Merchant_Shopping,урбан тактікал,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-31
Merchant_Shopping,урбан тактікал,1,0,0.0,0.0,Інше (без чіткої теми),2026-09-07
Merchant_Shopping,урбан футболка,2,0,0.0,0.0,Футболки,2026-07-13
Merchant_Shopping,урбан футболка,1,0,0.0,0.0,Футболки,2026-08-03
Merchant_Shopping,урбан футболка,2,0,0.0,0.0,Футболки,2026-08-10
Merchant_Shopping,урбанист,3,0,0.0,0.0,Інше (без чіткої теми),2026-08-31
Merchant_Shopping,урбанист,3,0,0.0,0.0,Інше (без чіткої теми),2026-08-31
Merchant_Shopping,урбанпланет,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-13
Merchant_Shopping,урбанпланет,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-03
Merchant_Shopping,урбанпланет,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-03
Merchant_Shopping,урбанпленет,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,урбаніст,1,0,0.0,0.0,Інше (без чіткої теми),2026-06-29
Merchant_Shopping,урбаніст,2,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,урбаніст,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-03
Merchant_Shopping,урбаніст,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-31
Merchant_Shopping,урбаніст,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-31
Merchant_Shopping,усик бренд,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,усик бренд одежды,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-13
Merchant_Shopping,усик бренд одягу,2,0,0.0,0.0,Інше (без чіткої теми),2026-07-27
Merchant_Shopping,усик мерч,1,0,0.0,0.0,Мерч/коллаб (артисты),2026-08-03
Merchant_Shopping,усик одежда,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,усик одежда,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-03
Merchant_Shopping,усик одяг,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-10
Merchant_Shopping,усик сайт,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-10
Merchant_Shopping,усик футболка,3,0,0.0,0.0,Футболки,2026-07-20
Merchant_Shopping,усик футболка,3,0,0.0,0.0,Футболки,2026-07-27
Merchant_Shopping,усик шоп,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-03
Merchant_Shopping,установка флагштока,1,0,0.0,0.0,Прапори,2026-08-17
Merchant_Shopping,устройство флагштока,1,0,0.0,0.0,Прапори,2026-08-03
Merchant_Shopping,устройство флагштока,1,0,0.0,0.0,Прапори,2026-08-31
Merchant_Shopping,усі свої,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-03
Merchant_Shopping,усі свої,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-10
Merchant_Shopping,усік футболка,1,0,0.0,0.0,Футболки,2026-07-20
Merchant_Shopping,усік футболка,2,0,0.0,0.0,Футболки,2026-07-27
Merchant_Shopping,утеплене худі,4,0,0.0,0.0,Худі/Зіп-худі,2026-07-20
Merchant_Shopping,утеплене худі жіноче,1,0,0.0,0.0,Худі/Зіп-худі,2026-07-20
Merchant_Shopping,утепленные спортивные штаны мужские,1,0,0.0,0.0,Штани/Шорти,2026-08-10
Merchant_Shopping,утеплені жіночі штани,1,0,0.0,0.0,Штани/Шорти,2026-08-03
Merchant_Shopping,утеплені спортивні штани чоловічі,1,0,0.0,0.0,Штани/Шорти,2026-08-10
Merchant_Shopping,утеплені спортивні штани чоловічі,1,0,0.0,0.0,Штани/Шорти,2026-08-10
Merchant_Shopping,утеплені спортивні штани чоловічі,2,0,0.0,0.0,Штани/Шорти,2026-08-31
Merchant_Shopping,утеплені штани чоловічі,1,0,0.0,0.0,Штани/Шорти,2026-08-10
Merchant_Shopping,утопия магазин,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-03
Merchant_Shopping,утопия шоу мерч,1,0,0.0,0.0,Мерч/коллаб (артисты),2026-08-10
Merchant_Shopping,утопия8,2,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,утопія 8,3,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,утяжелитель для флага,1,0,0.0,0.0,Прапори,2026-08-03
Merchant_Shopping,утяжелитель для флага,1,0,0.0,0.0,Прапори,2026-08-17
Merchant_Shopping,ухилянт футболка,1,0,0.0,0.0,Футболки,2026-07-27
Merchant_Shopping,ухилянт футболка,5,0,0.0,0.0,Футболки,2026-08-17
Merchant_Shopping,ухилянт футболка,1,0,0.0,0.0,Футболки,2026-08-17
Merchant_Shopping,уходя гасите всех кофта,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-31
Merchant_Shopping,уходя гасите всех футболка,1,0,0.0,0.0,Футболки,2026-07-13
Merchant_Shopping,уходя гасите всех футболка,2,0,0.0,0.0,Футболки,2026-07-27
Merchant_Shopping,уходя гасите всех футболка,1,0,0.0,0.0,Футболки,2026-08-03
Merchant_Shopping,уходя гасите всех футболка,1,0,0.0,0.0,Футболки,2026-08-03
Merchant_Shopping,уходя гасите всех футболка,1,0,0.0,0.0,Футболки,2026-08-10
Merchant_Shopping,уходя гасите всех футболка украина,1,0,0.0,0.0,Футболки,2026-07-27
Merchant_Shopping,фабрик 17,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-13
Merchant_Shopping,фабрик 17,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,фабрик 17,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-27
Merchant_Shopping,фаворит стайл,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-03
Merchant_Shopping,файна леди,2,0,0.0,0.0,Інше (без чіткої теми),2026-08-31
Merchant_Shopping,файфа,1,0,0.0,0.0,Інше (без чіткої теми),2026-09-07
Merchant_Shopping,фалг,15,0,0.0,0.0,Інше (без чіткої теми),2026-08-03
Merchant_Shopping,фалг,3,0,0.0,0.0,Інше (без чіткої теми),2026-08-10
Merchant_Shopping,фалг,8,0,0.0,0.0,Інше (без чіткої теми),2026-08-10
Merchant_Shopping,фамо,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-13
Merchant_Shopping,фамо,4,0,0.0,0.0,Інше (без чіткої теми),2026-07-13
Merchant_Shopping,фамо,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,фамо,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-27
Merchant_Shopping,фамо,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-17
Merchant_Shopping,фамо,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-31
Merchant_Shopping,фамо сайт,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-13
Merchant_Shopping,фамо шорти,1,0,0.0,0.0,Штани/Шорти,2026-07-13
Merchant_Shopping,фамо юа,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-31
Merchant_Shopping,фанме,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,фанми,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,фантом кет,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,фантом кет,11,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,фантом кет,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-10
Merchant_Shopping,фантом худи,2,0,0.0,0.0,Худі/Зіп-худі,2026-07-13
Merchant_Shopping,фантом худи,1,0,0.0,0.0,Худі/Зіп-худі,2026-08-31
Merchant_Shopping,фантомка кофта,2,0,0.0,0.0,Інше (без чіткої теми),2026-08-03
Merchant_Shopping,фантомка кофта,2,0,0.0,0.0,Інше (без чіткої теми),2026-08-03
Merchant_Shopping,фантомка кофта,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-31
Merchant_Shopping,фараон мерч,2,0,0.0,0.0,Мерч/коллаб (артисты),2026-07-27
Merchant_Shopping,фаренгейт,3,0,0.0,0.0,Інше (без чіткої теми),2026-08-17
Merchant_Shopping,фаренгейт,1,0,0.0,0.0,Інше (без чіткої теми),2026-09-07
Merchant_Shopping,фаренгейт футболка,1,0,0.0,0.0,Футболки,2026-07-13
Merchant_Shopping,фарфи,3,0,0.0,0.0,Інше (без чіткої теми),2026-07-06
Merchant_Shopping,фарфи,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-13
Merchant_Shopping,фарфи,2,0,0.0,0.0,Інше (без чіткої теми),2026-07-13
Merchant_Shopping,фарфи,5,0,0.0,0.0,Інше (без чіткої теми),2026-07-13
Merchant_Shopping,фарфи,5,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,фарфи,3,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,фарфи,7,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,фарфи,8,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,фарфи,5,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,фарфи,5,0,0.0,0.0,Інше (без чіткої теми),2026-07-27
Merchant_Shopping,фарфи,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-27
Merchant_Shopping,фарфи,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-27
Merchant_Shopping,фарфи,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-03
Merchant_Shopping,фарфи,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-10
Merchant_Shopping,фарфи худи,1,0,0.0,0.0,Худі/Зіп-худі,2026-07-20
Merchant_Shopping,фарфи худи,2,0,0.0,0.0,Худі/Зіп-худі,2026-07-20
Merchant_Shopping,фарфи худи,1,0,0.0,0.0,Худі/Зіп-худі,2026-07-20
Merchant_Shopping,фарфи худи,1,0,0.0,0.0,Худі/Зіп-худі,2026-07-27
Merchant_Shopping,фарфі,5,0,0.0,0.0,Інше (без чіткої теми),2026-07-06
Merchant_Shopping,фарфі,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-13
Merchant_Shopping,фарфі,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-13
Merchant_Shopping,фарфі,3,0,0.0,0.0,Інше (без чіткої теми),2026-07-13
Merchant_Shopping,фарфі,2,0,0.0,0.0,Інше (без чіткої теми),2026-07-13
Merchant_Shopping,фарфі,3,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,фарфі,3,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,фарфі,10,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,фарфі,2,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,фарфі,6,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,фарфі,6,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,фарфі,6,0,0.0,0.0,Інше (без чіткої теми),2026-07-27
Merchant_Shopping,фарфі,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-27
Merchant_Shopping,фарфі,2,0,0.0,0.0,Інше (без чіткої теми),2026-07-27
Merchant_Shopping,фарфі,10,0,0.0,0.0,Інше (без чіткої теми),2026-07-27
Merchant_Shopping,фарфі,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-03
Merchant_Shopping,фарфі,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-03
Merchant_Shopping,фарфі,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-03
Merchant_Shopping,фарфі,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-03
Merchant_Shopping,фарфі,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-10
Merchant_Shopping,фарфі,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-31
Merchant_Shopping,фарфі,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-31
Merchant_Shopping,фарфі худі,3,0,0.0,0.0,Худі/Зіп-худі,2026-07-20
Merchant_Shopping,фарфі худі,2,0,0.0,0.0,Худі/Зіп-худі,2026-07-27
Merchant_Shopping,фарфі худі,1,0,0.0,0.0,Худі/Зіп-худі,2026-08-03
Merchant_Shopping,фарфі худі,3,0,0.0,0.0,Худі/Зіп-худі,2026-08-31
Merchant_Shopping,фасадный флагшток,1,0,0.0,0.0,Прапори,2026-08-03
Merchant_Shopping,фасон,1,0,0.0,0.0,Інше (без чіткої теми),2026-08-03
Merchant_Shopping,фатлайн,2,0,0.0,0.0,Інше (без чіткої теми),2026-08-10
Merchant_Shopping,фашистская футболка,1,0,0.0,0.0,Футболки,2026-08-10
Merchant_Shopping,феминиста,1,1,5.42,0.0,Інше (без чіткої теми),2026-08-31
Merchant_Shopping,фенди худи,1,0,0.0,0.0,Худі/Зіп-худі,2026-08-10
Merchant_Shopping,филипп плейн кофта,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-27
Merchant_Shopping,фиолетовая майка,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,фиолетовая мужская футболка,1,0,0.0,0.0,Футболки,2026-07-27
Merchant_Shopping,фиолетовая толстовка,1,0,0.0,0.0,Інше (без чіткої теми),2026-07-20
Merchant_Shopping,фиолетовое худи мужское,1,0,0.0,0.0,Худі/Зіп-худі,2026-07-13
Merchant_Shopping,фиолетовый худи мужской,1,0,0.0,0.0,Худі/Зіп-худі,2026-08-03
Merchant_Shopping,фирменные спортивные штаны,2,0,0.0,0.0,Штани/Шорти,2026-08-10
Merchant_Shopping,фирменные футболки женские брендовые,1,0,0.0,0.0,Футболки,2026-08-10
Merchant_Shopping,фирменные футболки мужские,1,0,0.0,0.0,Футболки,2026-07-27
Merchant_Shopping,флаг,2,0,0.0,0.0,Прапори,2026-07-06
Merchant_Shopping,флаг,8,0,0.0,0.0,Прапори,2026-07-06
Merchant_Shopping,флаг,2,0,0.0,0.0,Прапори,2026-07-06
Merchant_Shopping,флаг,22,0,0.0,0.0,Прапори,2026-07-13
Merchant_Shopping,флаг,7,0,0.0,0.0,Прапори,2026-07-13
Merchant_Shopping,флаг,22,0,0.0,0.0,Прапори,2026-07-13
Merchant_Shopping,флаг,6,0,0.0,0.0,Прапори,2026-07-13
Merchant_Shopping,флаг,41,1,63.47,0.0,Прапори,2026-07-13
Merchant_Shopping,флаг,23,0,0.0,0.0,Прапори,2026-07-20
Merchant_Shopping,флаг,6,0,0.0,0.0,Прапори,2026-07-20
Merchant_Shopping,флаг,23,0,0.0,0.0,Прапори,2026-07-20
Merchant_Shopping,флаг,60,0,0.0,0.0,Прапори,2026-07-20
Merchant_Shopping,флаг,5,0,0.0,0.0,Прапори,2026-07-20
Merchant_Shopping,флаг,5,0,0.0,0.0,Прапори,2026-07-20
Merchant_Shopping,флаг,14,0,0.0,0.0,Прапори,2026-07-27
Merchant_Shopping,флаг,13,0,0.0,0.0,Прапори,2026-07-27
Merchant_Shopping,флаг,6,0,0.0,0.0,Прапори,2026-07-27
Merchant_Shopping,флаг,44,0,0.0,0.0,Прапори,2026-07-27
Merchant_Shopping,флаг,30,0,0.0,0.0,Прапори,2026-07-27
Merchant_Shopping,флаг,16,0,0.0,0.0,Прапори,2026-08-03
Merchant_Shopping,флаг,2,0,0.0,0.0,Прапори,2026-08-03
Merchant_Shopping,флаг,1,0,0.0,0.0,Прапори,2026-08-03
Merchant_Shopping,флаг,21,0,0.0,0.0,Прапори,2026-08-03
Merchant_Shopping,флаг,4,0,0.0,0.0,Прапори,2026-08-03
Merchant_Shopping,флаг,22,0,0.0,0.0,Прапори,2026-08-03
Merchant_Shopping,флаг,3,0,0.0,0.0,Прапори,2026-08-03
Merchant_Shopping,флаг,13,0,0.0,0.0,Прапори,2026-08-03
Merchant_Shopping,флаг,1,0,0.0,0.0,Прапори,2026-08-03
Merchant_Shopping,флаг,8,0,0.0,0.0,Прапори,2026-08-10
Merchant_Shopping,флаг,54,0,0.0,0.0,Прапори,2026-08-10
Merchant_Shopping,флаг,73,0,0.0,0.0,Прапори,2026-08-10
Merchant_Shopping,флаг,36,0,0.0,0.0,Прапори,2026-08-10
Merchant_Shopping,флаг,55,1,13.95,0.0,Прапори,2026-08-10
Merchant_Shopping,флаг,1,0,0.0,0.0,Прапори,2026-08-10
Merchant_Shopping,флаг,9,0,0.0,0.0,Прапори,2026-08-10
Merchant_Shopping,флаг,22,0,0.0,0.0,Прапори,2026-08-17
Merchant_Shopping,флаг,21,0,0.0,0.0,Прапори,2026-08-17
Merchant_Shopping,флаг,6,0,0.0,0.0,Прапори,2026-08-17
Merchant_Shopping,флаг,5,0,0.0,0.0,Прапори,2026-08-17
Merchant_Shopping,флаг,4,0,0.0,0.0,Прапори,2026-08-17
Merchant_Shopping,флаг,1,0,0.0,0.0,Прапори,2026-08-17
Merchant_Shopping,флаг,13,0,0.0,0.0,Прапори,2026-08-17
Merchant_Shopping,флаг,7,0,0.0,0.0,Прапори,2026-08-24
Merchant_Shopping,флаг,1,0,0.0,0.0,Прапори,2026-08-24
Merchant_Shopping,флаг,2,0,0.0,0.0,Прапори,2026-08-24
Merchant_Shopping,флаг,12,0,0.0,0.0,Прапори,2026-08-31
Merchant_Shopping,флаг,4,0,0.0,0.0,Прапори,2026-08-31
Merchant_Shopping,флаг,26,0,0.0,0.0,Прапори,2026-08-31
Merchant_Shopping,флаг,6,0,0.0,0.0,Прапори,2026-08-31
Merchant_Shopping,флаг,3,0,0.0,0.0,Прапори,2026-08-31
Merchant_Shopping,флаг,3,0,0.0,0.0,Прапори,2026-08-31
Merchant_Shopping,флаг,38,0,0.0,0.0,Прапори,2026-09-07
Merchant_Shopping,флаг 100 на 150,30,0,0.0,0.0,Прапори,2026-08-03
Merchant_Shopping,флаг 25 бригады,1,0,0.0,0.0,Прапори,2026-08-10
Merchant_Shopping,флаг 3 ошб,5,0,0.0,0.0,Прапори,2026-07-06
Merchant_Shopping,флаг 3 ошб,2,0,0.0,0.0,Прапори,2026-07-20
Merchant_Shopping,флаг 3 ошб,1,0,0.0,0.0,Прапори,2026-07-27
Merchant_Shopping,флаг 3 ошб,1,0,0.0,0.0,Прапори,2026-08-03
Merchant_Shopping,флаг 3 ошб,1,0,0.0,0.0,Прапори,2026-08-03
Merchant_Shopping,флаг 3 ошб,1,0,0.0,0.0,Прапори,2026-08-03
Merchant_Shopping,флаг 3 ошб,2,0,0.0,0.0,Прапори,2026-08-10
Merchant_Shopping,флаг 3 ошб,2,0,0.0,0.0,Прапори,2026-08-31
Merchant_Shopping,флаг 3 ошб,4,0,0.0,0.0,Прапори,2026-08-31
Merchant_Shopping,флаг 3 ошбр,1,0,0.0,0.0,Прапори,2026-07-27
Merchant_Shopping,флаг 3 ошбр,1,0,0.0,0.0,Прапори,2026-08-03
Merchant_Shopping,флаг 3 ошбр,1,0,0.0,0.0,Прапори,2026-08-03
Merchant_Shopping,флаг 3 ошбр,1,0,0.0,0.0,Прапори,2026-08-24
Merchant_Shopping,флаг 3 штурмовой,3,0,0.0,0.0,Прапори,2026-08-17
Merchant_Shopping,флаг 3 штурмовой,1,0,0.0,0.0,Прапори,2026-08-17
Merchant_Shopping,флаг 3 штурмовой,1,0,0.0,0.0,Прапори,2026-08-24
Merchant_Shopping,флаг 3 штурмовой бригады,1,0,0.0,0.0,Прапори,2026-07-06
Merchant_Shopping,флаг 3 штурмовой бригады,1,0,0.0,0.0,Прапори,2026-08-10
Merchant_Shopping,флаг 3 штурмовой бригады,1,0,0.0,0.0,Прапори,2026-08-24
Merchant_Shopping,флаг 3 штурмовой бригады,1,0,0.0,0.0,Прапори,2026-08-31
Merchant_Shopping,флаг 34 бригады,1,0,0.0,0.0,Прапори,2026-07-06
Merchant_Shopping,флаг 39 бригады,2,0,0.0,0.0,Прапори,2026-08-10
Merchant_Shopping,флаг 60 на 90,16,0,0.0,0.0,Прапори,2026-07-13
Merchant_Shopping,флаг 60 на 90,12,0,0.0,0.0,Прапори,2026-07-27
Merchant_Shopping,флаг 60 на 90,4,0,0.0,0.0,Прапори,2026-08-10
Merchant_Shopping,флаг 60 на 90,24,0,0.0,0.0,Прапори,2026-08-10
Merchant_Shopping,флаг 60 на 90,1,0,0.0,0.0,Прапори,2026-08-31
Merchant_Shopping,флаг 72 бригады,1,0,0.0,0.0,Прапори,2026-07-20
Merchant_Shopping,флаг 92 бригады,2,0,0.0,0.0,Прапори,2026-07-27
Merchant_Shopping,флаг 92 бригады,1,0,0.0,0.0,Прапори,2026-07-27
Merchant_Shopping,флаг 92 ошбр,1,0,0.0,0.0,Прапори,2026-08-10
Merchant_Shopping,флаг 93 бригады,1,0,0.0,0.0,Прапори,2026-08-10
Merchant_Shopping,флаг fog,2,0,0.0,0.0,Прапори,2026-07-13
Merchant_Shopping,флаг fog,1,0,0.0,0.0,Прапори,2026-07-20
Merchant_Shopping,флаг fog,1,0,0.0,0.0,Прапори,2026-07-20
Merchant_Shopping,флаг fog,3,0,0.0,0.0,Прапори,2026-07-27
Merchant_Shopping,флаг fog,2,0,0.0,0.0,Прапори,2026-07-27
Merchant_Shopping,флаг fog,2,0,0.0,0.0,Прапори,2026-08-03
Merchant_Shopping,флаг fog,1,0,0.0,0.0,Прапори,2026-08-03
Merchant_Shopping,флаг fog,3,0,0.0,0.0,Прапори,2026-08-10
Merchant_Shopping,флаг nord division,1,0,0.0,0.0,Прапори,2026-08-03
Merchant_Shopping,флаг nord division,2,0,0.0,0.0,Прапори,2026-09-07
Merchant_Shopping,флаг авдеевки,2,0,0.0,0.0,Прапори,2026-07-13
Merchant_Shopping,флаг авдеевки,1,0,0.0,0.0,Прапори,2026-07-27
Merchant_Shopping,флаг автомобильный,1,0,0.0,0.0,Прапори,2026-07-20
Merchant_Shopping,флаг адамова голова,1,0,0.0,0.0,Прапори,2026-08-24
Merchant_Shopping,флаг адептус механикус,2,0,0.0,0.0,Прапори,2026-08-03
