Campaign,AdGroup,SearchTerm,Impressions,Clicks,Cost,Conversions_period_from,Conversions
Merchant_Shopping,Группа объявлений 1,футболка борщ,10,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка борітеся поборете,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка боско,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка бпла,10,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка бразерс мужская,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка братство,17,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка був 300,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка будда,22,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка буддизм,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка бульвар депо,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка бутчера,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка в готическом стиле,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка в стиле гранж,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка в стиле рок,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка валар моргулис,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка валькирия,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка вампир,27,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка ванс,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка варенка,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка варенка оверсайз,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка варкрафт,6,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка вархаммер,12,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка вархаммер 40000,12,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка вдв,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка ведьма,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка ведьмак 3,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка великого розміру,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка вендетта,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка веном,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка вермахт,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка веселый роджер,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка вест кост чопперс,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка ветементс,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка ветеран,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка виварена,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка викинг,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка вишиванка,5,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка вишиванка чоловіча,5,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка вишиванка чоловіча чорна,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка вишита,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка вишня,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка влад цепеш,12,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка властелин колец,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка вовк,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка вогонь запеклих не пече,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка военная,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка военная с принтом,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка волинь,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка волиняка,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка володар перснів,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка волонтер,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка воля,6,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка ворон,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка вотан югенд,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка вьетнам,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка відьма,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка відьмак,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка відїбіться,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка військова з принтом,8,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка вікінг,6,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка вільного крою,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка вільні люди,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка вінтаж,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка вірність,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка галичина,4,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка гарда,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка гелик,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка генерал черешня,4,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка гидазепам,4,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка гладиатор,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка глаз,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка говерла,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка гонор,7,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка гонорові,8,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка гостиный двор,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка гостмейн,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка готика,4,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка готика купить,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка готическая,4,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка гра престолів,4,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка граната,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка гранж,14,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка гранж купить,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка гуд бойс клаб,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка гур,9,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка гуцулка ксеня,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка гюрза,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка дакар,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка ддт,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка дед инсайд,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка демон,4,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка деньги пахнут моей кровью,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка дефтонс,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка джейсон вурхиз,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка джо голдберг,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка дивізія галичина,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка диктатор,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка димна суміш,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка дип перпл,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка для барабанщика,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка для боксу,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка для військових,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка для військового,5,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка для військового з принтом,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка для дронщика,6,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка для зала оверсайз,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка для сапера,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка для скалолазания,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка для спорту чоловіча,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка для тренувань,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка дневники вампира,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка днепр,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка днепропетровская область,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка днепрянин,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка дніпро,4,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка доберман,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка доберман агрессив,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка дом дракона,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка донбасонія,6,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка донбасс,9,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка донбасс порожняк не гонит,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка донецьк,7,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка донецька область,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка донеччина,7,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка дота,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка дота 2,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка драгон мани,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка дракон,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка дрейк,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка дрон,6,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка дронщика,12,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка дс,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка дурнев шоп,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка дурнева,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка душніла,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка дшв,11,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка дшв марун,5,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка егора крида,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка единоборства,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка ежик,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка еминем,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка етно,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка женская,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка женская с принтом,10,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка женская с черепом,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка женская черная,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка жестим,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка живу відстукує,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка жіноча,34,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка жіноча брендова,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка жіноча військова,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка жіноча довга,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка жіноча з принтом,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка жіноча купити,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка жіноча оверсайз,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка жіноча українського виробника,5,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з ангелом,9,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з буддою,4,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з вишивкою,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з вишивкою чоловіча,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з вишитим принтом,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з військовим принтом,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з віршем,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з гербом,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з гербом україни,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з голубом,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з грибами,7,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з доберманом,5,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з довгим рукавом,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з довгим рукавом чоловіча,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з довгими рукавами,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з драконом,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з дронами,7,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з дроном,8,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з зіркою,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з каштаном,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з ковром,4,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з козаком,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з кораблем,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з котами,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з крилами,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з крилами на спині,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з лесею українкою,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з людиною павуком,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з малюнком на спині,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з мотанкою,11,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з мотоциклом,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з павуком,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з пандою,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з патріотичним принтом,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з позивним,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з принтом,39,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з принтом вишиванка,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з принтом військова,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з принтом жіноча,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з принтом ззаду,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з принтом київ,4,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з принтом на спині,12,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з принтом на спині жіноча,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з принтом на спині чоловіча,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з принтом оверсайз,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з принтом чоловіча,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з пістолетом,4,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з рибою,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з символікою україни,4,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з тату рукавами чоловіча,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з тризубом чоловіча,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з українським орнаментом,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з українським принтом,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з українською символікою,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з християнським принтом,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з черепами,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з шевченком,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з японським принтом,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з єдинорогом,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з єнотом,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з ісусом,4,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка з ісусом христом,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка забой,4,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка заколот,17,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка запоріжжя,20,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка зара чоловіча,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка зв язківець,4,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка зе вікенд,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка зошит незалежності,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка зсу жіноча,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка зі змією,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка зі стразами,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка игра престолов,4,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка иду на вы,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка из конопли,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка израиль,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка иисус,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка иисус христос,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка индепендент,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка интроверт,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка исповедь,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка йода,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка кабан,6,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка кане корсо,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка канибал корпс,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка карате,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка карна,8,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка карпати,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка карпфишинг,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка картель,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка кархарт,7,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка катастрофа,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка катерина,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка качественная,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка каштан,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка кельтский крест,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка кентпакет,6,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка киев,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка киев купить,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка киевская русь,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка киевский режим,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка кизару,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка киів,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка київ,4,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка київ чоловіча,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка київський режим,9,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка клан,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка княzz,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка козак,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка козак мамай,5,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка козацькому роду нема переводу,4,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка койот з принтом,9,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка койот с принтом,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка колір койот,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка комбат,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка компани,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка компані груп,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка корд,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка король и шут,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка король и шут купить,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка космос,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка котолик,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка кохай,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка кохайтеся чорнобриві та не з москалями,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка кракен,9,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка кракен 1654,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка краматорск,6,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка красный крест,4,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка крбк,6,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка крест,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка кривий ріг,2,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка криворіжжя,3,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка крила,1,0,0.0,2026-07-09,0.0
Merchant_Shopping,Группа объявлений 1,футболка крилатим грунту не треба,1,0,0.0,2026-07-09,0.0
