date,product_id,product_title,l1,clicks,cost,conversions
2026-08-31,gla_30751,"Прапор ""Камікадзе""",прапори,2,52.09,0.0
2026-08-31,gla_32257,Зіп-худі unisex “Welcome to hell”,жіночий одяг,1,4.92,0.0
2026-08-31,gla_34599,"Футболка ""НРК""",новинки,1,11.38,0.0
2026-08-31,gla_28057,"Прапор ""Медик""",прапори,2,45.3,0.0
2026-08-31,gla_28002,"Прапор ""Дрони ведуть""",прапори,2,18.97,0.0
2026-08-31,gla_32102,Зіп-худі unisex “Arch of the Underworld”,чоловічий одяг,1,9.18,0.0
2026-08-31,gla_28283,"Прапор ""Хижак""",прапори,1,4.86,0.0
2026-08-31,gla_33517,"Прапор ""Перехоплювач""",прапори,3,12.61,0.0
2026-08-31,gla_34570,"Футболка ""Зв'язок""",новинки,1,6.9,0.0
2026-08-31,gla_34870,"Худі oversize ""Арта""",новинки,4,29.65,0.333334
2026-08-31,gla_32052,Штани чоловічі спортивні широкі,чоловічий одяг,2,13.31,0.0
2026-08-31,gla_34891,"Худі oversize ""Вампіри""",новинки,3,20.04,0.0
2026-08-31,gla_34596,"Футболка ""НРК""",новинки,1,3.27,0.0
2026-08-31,gla_34942,"Худі oversize ""Згідно з наказом""",новинки,1,1.81,0.0
2026-08-31,gla_32053,Штани чоловічі спортивні широкі,чоловічий одяг,4,28.78,0.0
2026-08-31,gla_34929,"Худі oversize ""В етері""",новинки,1,5.52,0.0
2026-08-31,gla_27990,"Прапор ""За столом смерті""",прапори,1,17.68,0.0
2026-08-31,gla_27983,"Прапор ""П*зда п*дарам""",прапори,2,14.44,0.0
2026-08-31,gla_33199,"Прапор ""Мінометники""",прапори,2,14.56,0.0
2026-08-31,gla_32260,Зіп-худі unisex “Welcome to hell”,жіночий одяг,2,8.94,0.0
2026-08-31,gla_32195,"Футболка unisex ""Вампір""",чоловічий одяг,1,8.14,0.0
2026-08-31,gla_33184,"Прапор ""На нулі""",прапори,1,6.68,0.0
2026-08-31,gla_30336,"Прапор ""Володар вогню""",прапори,1,32.94,1.0
2026-08-31,gla_32054,Штани чоловічі спортивні широкі,чоловічий одяг,1,1.54,0.0
2026-08-31,gla_30664,"Прапор ""Дорога на схід""",прапори,1,17.74,0.0
2026-08-31,gla_28209,"Прапор ""Тиша""",прапори,1,5.69,0.0
2026-08-31,gla_28187,"Прапор ""FPV пілот""",прапори,2,17.91,0.0
2026-08-31,gla_32244,Штани жіночі спортивні широкі,жіночий одяг,1,20.78,0.0
2026-08-31,gla_28559,"Футболка ""База""",чоловічий одяг,1,2.36,0.0
2026-08-31,gla_33442,"Прапор ""Шеф""",прапори,1,0.68,0.0
2026-08-31,gla_34586,"Футболка ""Арта""",новинки,1,2.25,0.0
2026-08-31,gla_28395,"Прапор ""ДСНС""",прапори,4,44.25,0.0
2026-08-31,gla_34903,"Худі oversize ""Гроза району""",новинки,1,3.86,0.0
2026-08-31,gla_34630,"Футболка ""В етері""",новинки,1,6.95,0.0
2026-08-31,gla_28014,"Прапор ""Донбас""",прапори,1,11.81,0.0
2026-08-31,gla_34642,"Футболка ""Вампіри""",новинки,1,12.9,0.0
2026-08-31,gla_34860,"Худі oversize ""Час спокою""",новинки,1,7.16,0.0
2026-08-31,gla_32259,Зіп-худі unisex “Welcome to hell”,жіночий одяг,1,4.26,0.0
2026-08-31,gla_35042,"Худі oversize ""Вампір""",новинки,1,14.02,0.0
2026-08-31,gla_28144,"Прапор ""Механік""",прапори,1,10.32,0.0
2026-08-31,gla_30717,"Прапор ""Битва за життя""",прапори,1,10.16,0.0
2026-08-31,gla_33450,"Прапор ""Згідно з наказом""",прапори,6,58.55,1.0
2026-08-31,gla_28008,"Прапор ""Донецьк""",прапори,2,39.23,0.0
2026-08-31,gla_28259,"Прапор ""Водій""",прапори,2,7.42,0.0
2026-08-31,gla_32270,Зіп-худі unisex “Garden of Bones”,жіночий одяг,1,1.01,0.0
2026-08-31,gla_34828,"Худі oversize ""Сапер""",новинки,2,10.4,0.0
2026-08-31,gla_34801,"Худі oversize ""Міномет""",новинки,1,13.17,0.0
2026-09-01,gla_30751,"Прапор ""Камікадзе""",прапори,5,34.17,0.0
2026-09-01,gla_32257,Зіп-худі unisex “Welcome to hell”,жіночий одяг,1,4.43,0.0
2026-09-01,gla_28057,"Прапор ""Медик""",прапори,1,1.53,0.0
2026-09-01,gla_32051,Штани чоловічі спортивні широкі,чоловічий одяг,1,10.98,0.0
2026-09-01,gla_28002,"Прапор ""Дрони ведуть""",прапори,3,37.49,0.0
2026-09-01,gla_34730,"Футболка ""Лелека""",новинки,1,7.16,0.0
2026-09-01,gla_30321,"Прапор ""Інструктор""",прапори,1,142.74,0.0
2026-09-01,gla_28050,"Прапор ""Тінь перемоги""",прапори,2,22.64,0.0
2026-09-01,gla_33517,"Прапор ""Перехоплювач""",прапори,1,6.7,0.0
2026-09-01,gla_34570,"Футболка ""Зв'язок""",новинки,1,14.88,0.0
2026-09-01,gla_34685,"Футболка ""Дорога на схід""",новинки,1,1.28,0.0
2026-09-01,gla_33468,"Прапор ""Залізні побратими""",прапори,1,14.46,0.0
2026-09-01,gla_34870,"Худі oversize ""Арта""",новинки,2,31.17,0.0
2026-09-01,gla_32052,Штани чоловічі спортивні широкі,чоловічий одяг,9,136.35,0.0
2026-09-01,gla_34671,"Футболка ""Згідно з наказом""",новинки,1,34.6,0.0
2026-09-01,gla_34596,"Футболка ""НРК""",новинки,1,13.74,0.0
2026-09-01,gla_34942,"Худі oversize ""Згідно з наказом""",новинки,4,30.52,0.0
2026-09-01,gla_32053,Штани чоловічі спортивні широкі,чоловічий одяг,6,93.42,0.0
2026-09-01,gla_28136,"Прапор ""Ловці Темряви""",прапори,1,6.64,0.0
2026-09-01,gla_34929,"Худі oversize ""В етері""",новинки,2,9.95,0.0
2026-09-01,gla_27990,"Прапор ""За столом смерті""",прапори,1,0.49,0.0
2026-09-01,gla_32309,Футболка unisex “Welcome to hell”,жіночий одяг,1,2.35,0.0
2026-09-01,gla_27983,"Прапор ""П*зда п*дарам""",прапори,1,9.16,0.0
2026-09-01,gla_32260,Зіп-худі unisex “Welcome to hell”,жіночий одяг,3,6.76,0.0
2026-09-01,gla_34673,"Футболка ""Згідно з наказом""",новинки,1,9.77,0.0
2026-09-01,gla_34610,"Футболка ""Баба Яга""",новинки,1,28.35,0.0
2026-09-01,gla_34952,"Худі oversize ""Залізні побратими""",новинки,1,9.01,0.0
2026-09-01,gla_28561,"Футболка ""База""",чоловічий одяг,1,3.1,0.0
2026-09-01,gla_34850,"Худі oversize ""Евак""",новинки,1,11.95,0.0
2026-09-01,gla_30336,"Прапор ""Володар вогню""",прапори,1,17.11,0.0
2026-09-01,gla_32054,Штани чоловічі спортивні широкі,чоловічий одяг,3,18.71,0.0
2026-09-01,gla_34731,"Футболка ""Лелека""",новинки,1,1.56,0.0
2026-09-01,gla_32194,"Футболка unisex ""Вампір""",чоловічий одяг,2,63.42,0.0
2026-09-01,gla_32993,"Прапор ""Лелека""",прапори,1,5.07,0.0
2026-09-01,gla_33226,"Прапор ""Вампір""",прапори,1,2.46,0.0
2026-09-01,gla_28108,"Прапор ""Прямо в ціль""",прапори,1,12.44,0.0
2026-09-01,gla_34584,"Футболка ""Арта""",новинки,1,10.78,0.0
2026-09-01,gla_28187,"Прапор ""FPV пілот""",прапори,1,6.17,0.0
2026-09-01,gla_34547,"Футболка ""Час спокою""",новинки,2,36.6,0.0
2026-09-01,gla_33510,"Прапор ""На виїзд""",прапори,1,118.45,0.0
2026-09-01,gla_32106,Зіп-худі unisex “Azazel”,чоловічий одяг,1,4.16,0.0
2026-09-01,gla_33442,"Прапор ""Шеф""",прапори,1,14.94,0.0
2026-09-01,gla_28285,"Прапор ""Незламні""",прапори,2,17.4,0.0
2026-09-01,gla_32247,Штани жіночі спортивні широкі,жіночий одяг,2,5.52,0.0
2026-09-01,gla_30743,"Прапор ""Штурмовики""",прапори,1,3.57,0.0
2026-09-01,gla_28375,"Прапор ""Одного разу під Харковом""",прапори,3,28.71,0.0
2026-09-01,gla_28395,"Прапор ""ДСНС""",прапори,1,5.6,0.0
2026-09-01,gla_33492,"Прапор ""Танкісти""",чоловічий одяг,2,75.02,0.0
2026-09-01,gla_34903,"Худі oversize ""Гроза району""",новинки,2,12.14,0.0
2026-09-01,gla_34631,"Футболка ""В етері""",новинки,2,8.86,0.0
2026-09-01,gla_34840,"Худі oversize ""Звʼязок""",новинки,1,4.81,0.0
2026-09-01,gla_34860,"Худі oversize ""Час спокою""",новинки,1,6.49,0.0
2026-09-01,gla_35027,"Худі oversize ""Вампір""",новинки,1,8.72,0.0
2026-09-01,gla_34585,"Футболка ""Арта""",новинки,1,10.18,0.0
2026-09-01,gla_32259,Зіп-худі unisex “Welcome to hell”,жіночий одяг,1,2.47,0.0
2026-09-01,gla_30717,"Прапор ""Битва за життя""",прапори,1,34.02,0.0
2026-09-01,gla_32245,Штани жіночі спортивні широкі,жіночий одяг,1,4.68,0.0
2026-09-01,gla_33450,"Прапор ""Згідно з наказом""",прапори,7,50.78,0.0
2026-09-01,gla_28008,"Прапор ""Донецьк""",прапори,2,73.67,0.0
2026-09-01,gla_28393,"Прапор ""Сапер""",прапори,1,0.85,0.0
2026-09-01,gla_32256,Зіп-худі unisex “Welcome to hell”,жіночий одяг,3,13.43,0.0
2026-09-01,gla_34641,"Футболка ""Вампіри""",новинки,1,0.93,0.0
2026-09-01,gla_32170,Футболка unisex “Tarot”,чоловічий одяг,1,0.92,0.0
2026-09-01,gla_34629,"Футболка ""В етері""",новинки,1,11.38,0.0
2026-09-02,gla_30751,"Прапор ""Камікадзе""",прапори,1,6.2,0.0
2026-09-02,gla_32308,Футболка unisex “Welcome to hell”,жіночий одяг,1,4.18,0.0
2026-09-02,gla_32257,Зіп-худі unisex “Welcome to hell”,жіночий одяг,3,14.91,0.0
2026-09-02,gla_34599,"Футболка ""НРК""",новинки,1,4.02,0.0
2026-09-02,gla_28057,"Прапор ""Медик""",прапори,3,6.27,0.0
2026-09-02,gla_28560,"Футболка ""База""",чоловічий одяг,2,3.1,0.0
2026-09-02,gla_32051,Штани чоловічі спортивні широкі,чоловічий одяг,2,26.62,0.0
2026-09-02,gla_28002,"Прапор ""Дрони ведуть""",прапори,1,4.94,0.0
2026-09-02,gla_34730,"Футболка ""Лелека""",новинки,1,10.63,0.0
2026-09-02,gla_30345,"Прапор ""План помсти""",прапори,1,9.16,0.0
2026-09-02,gla_28050,"Прапор ""Тінь перемоги""",прапори,1,0.63,0.0
2026-09-02,gla_32078,Зіп-худі unisex “Welcome to hell”,чоловічий одяг,1,17.1,0.0
2026-09-02,gla_34879,"Худі oversize ""Дорога на схід""",новинки,1,4.24,0.0
2026-09-02,gla_32273,Зіп-худі unisex “Garden of Bones”,жіночий одяг,1,5.8,0.0
2026-09-02,gla_32201,"Футболка unisex ""Вампір""",чоловічий одяг,1,6.49,0.0
2026-09-02,gla_32052,Штани чоловічі спортивні широкі,чоловічий одяг,14,138.65,0.0
2026-09-02,gla_34671,"Футболка ""Згідно з наказом""",новинки,1,12.93,0.0
2026-09-02,gla_34596,"Футболка ""НРК""",новинки,1,22.24,0.0
2026-09-02,gla_34942,"Худі oversize ""Згідно з наказом""",новинки,4,40.36,0.0
2026-09-02,gla_32053,Штани чоловічі спортивні широкі,чоловічий одяг,3,34.55,0.0
2026-09-02,gla_34929,"Худі oversize ""В етері""",новинки,2,64.28,0.0
2026-09-02,gla_27990,"Прапор ""За столом смерті""",прапори,1,13.59,0.0
2026-09-02,gla_27983,"Прапор ""П*зда п*дарам""",прапори,2,61.77,0.0
2026-09-02,gla_32260,Зіп-худі unisex “Welcome to hell”,жіночий одяг,1,6.7,0.0
2026-09-02,gla_34673,"Футболка ""Згідно з наказом""",новинки,3,44.56,0.0
2026-09-02,gla_32081,Зіп-худі unisex “Welcome to hell”,чоловічий одяг,1,20.95,0.0
2026-09-02,gla_34610,"Футболка ""Баба Яга""",новинки,1,11.15,0.0
2026-09-02,gla_35054,"Худі oversize ""НРК""",новинки,1,2.2,0.0
2026-09-02,gla_32263,Зіп-худі unisex “Tarot”,жіночий одяг,1,1.45,0.0
2026-09-02,gla_34672,"Футболка ""Згідно з наказом""",новинки,1,4.91,0.0
2026-09-02,gla_34979,"Худі oversize ""Лелека""",новинки,1,17.79,0.0
2026-09-02,gla_34952,"Худі oversize ""Залізні побратими""",новинки,2,10.99,0.0
2026-09-02,gla_28561,"Футболка ""База""",чоловічий одяг,1,13.75,0.0
2026-09-02,gla_34598,"Футболка ""НРК""",новинки,1,3.07,0.0
2026-09-02,gla_34850,"Худі oversize ""Евак""",новинки,2,63.92,0.0
2026-09-02,gla_32054,Штани чоловічі спортивні широкі,чоловічий одяг,1,18.4,0.0
2026-09-02,gla_32194,"Футболка unisex ""Вампір""",чоловічий одяг,1,2.71,0.0
2026-09-02,gla_33235,"Прапор ""Той самий вайб""",прапори,1,6.79,0.0
2026-09-02,gla_32211,Світшот чоловічий “Warrior”,чоловічий одяг,1,24.55,0.0
2026-09-02,gla_28130,"Прапор ""Очі темряви""",прапори,1,0.01,0.0
2026-09-02,gla_32079,Зіп-худі unisex “Welcome to hell”,чоловічий одяг,1,5.39,0.0
2026-09-02,gla_28559,"Футболка ""База""",чоловічий одяг,2,8.84,0.0
2026-09-02,gla_33510,"Прапор ""На виїзд""",прапори,2,22.21,0.0
2026-09-02,gla_32772,"Футболка unisex ""Вампір""",жіночий одяг,1,0.01,0.0
2026-09-02,gla_28287,"Прапор ""Між пеклом і домом""",прапори,1,35.19,0.0
2026-09-02,gla_28285,"Прапор ""Незламні""",прапори,1,0.01,0.0
2026-09-02,gla_32075,Зіп-худі unisex “Warrior”,чоловічий одяг,1,7.62,0.0
2026-09-02,gla_32247,Штани жіночі спортивні широкі,жіночий одяг,1,16.65,0.0
2026-09-02,gla_34586,"Футболка ""Арта""",новинки,1,16.53,0.0
2026-09-02,gla_35015,"Худі oversize ""Баба Яга""",новинки,1,3.93,0.0
2026-09-02,gla_32271,Зіп-худі unisex “Garden of Bones”,жіночий одяг,1,1.72,0.0
2026-09-02,gla_28375,"Прапор ""Одного разу під Харковом""",прапори,1,97.72,0.0
2026-09-02,gla_28395,"Прапор ""ДСНС""",прапори,2,9.29,0.0
2026-09-02,gla_34903,"Худі oversize ""Гроза району""",новинки,2,18.48,0.0
2026-09-02,gla_28558,"Футболка ""База""",чоловічий одяг,3,22.99,0.0
2026-09-02,gla_34631,"Футболка ""В етері""",новинки,2,32.11,0.0
2026-09-02,gla_34630,"Футболка ""В етері""",новинки,1,13.81,0.0
2026-09-02,gla_34991,"Худі oversize ""Перехоплювач""",новинки,2,8.58,0.0
2026-09-02,gla_34860,"Худі oversize ""Час спокою""",новинки,1,2.73,0.0
2026-09-02,gla_29876,Комплект кріплення для прапора,аксесуари,1,1.27,0.0
2026-09-02,gla_32259,Зіп-худі unisex “Welcome to hell”,жіночий одяг,4,23.96,0.0
2026-09-02,gla_35042,"Худі oversize ""Вампір""",новинки,1,7.65,0.0
2026-09-02,gla_33450,"Прапор ""Згідно з наказом""",прапори,5,44.0,0.0
2026-09-02,gla_28101,"Прапор ""Захисник світу""",прапори,2,54.46,0.0
2026-09-02,gla_28008,"Прапор ""Донецьк""",прапори,4,39.65,0.0
2026-09-02,gla_30710,"Прапор ""Баба Яга""",прапори,1,6.28,0.0
2026-09-02,gla_32270,Зіп-худі unisex “Garden of Bones”,жіночий одяг,2,16.5,0.0
2026-09-02,gla_34828,"Худі oversize ""Сапер""",новинки,1,10.17,0.0
2026-09-02,gla_33223,"Прапор ""Спіймані чмоні""",прапори,1,3.71,0.0
2026-09-02,gla_33182,"Прапор ""Гроза району""",прапори,3,43.91,1.0
2026-09-02,gla_34801,"Худі oversize ""Міномет""",новинки,1,23.11,0.0
2026-09-03,gla_30751,"Прапор ""Камікадзе""",прапори,3,120.43,0.0
2026-09-03,gla_32272,Зіп-худі unisex “Garden of Bones”,жіночий одяг,3,25.85,0.0
2026-09-03,gla_33535,"Прапор ""Засвіт""",прапори,1,5.08,0.0
2026-09-03,gla_32257,Зіп-худі unisex “Welcome to hell”,жіночий одяг,7,33.51,0.0
2026-09-03,gla_34599,"Футболка ""НРК""",новинки,1,2.12,0.0
2026-09-03,gla_28057,"Прапор ""Медик""",прапори,1,3.55,0.0
2026-09-03,gla_28560,"Футболка ""База""",чоловічий одяг,1,14.91,0.0
2026-09-03,gla_32051,Штани чоловічі спортивні широкі,чоловічий одяг,4,40.0,0.0
2026-09-03,gla_28002,"Прапор ""Дрони ведуть""",прапори,2,17.29,0.0
2026-09-03,gla_32102,Зіп-худі unisex “Arch of the Underworld”,чоловічий одяг,1,2.53,0.0
2026-09-03,gla_35003,"Худі oversize ""Той самий вайб""",новинки,2,36.7,0.0
2026-09-03,gla_32210,Світшот чоловічий “Warrior”,чоловічий одяг,1,2.59,0.0
2026-09-03,gla_28207,"Прапор ""Мелодія смерті""",прапори,1,19.69,0.0
2026-09-03,gla_28225,"Прапор ""Привиди вогню""",прапори,1,14.14,0.0
2026-09-03,gla_32078,Зіп-худі unisex “Welcome to hell”,чоловічий одяг,1,64.22,0.0
2026-09-03,gla_34656,"Футболка ""Гроза району""",новинки,1,3.64,0.0
2026-09-03,gla_34879,"Худі oversize ""Дорога на схід""",новинки,2,29.83,0.0
2026-09-03,gla_32052,Штани чоловічі спортивні широкі,чоловічий одяг,12,171.99,0.0
2026-09-03,gla_34891,"Худі oversize ""Вампіри""",новинки,2,10.34,0.0
2026-09-03,gla_34671,"Футболка ""Згідно з наказом""",новинки,2,32.17,0.0
2026-09-03,gla_34942,"Худі oversize ""Згідно з наказом""",новинки,2,8.29,0.0
2026-09-03,gla_32284,Зіп-худі unisex “Azazel”,жіночий одяг,1,19.04,0.0
2026-09-03,gla_32053,Штани чоловічі спортивні широкі,чоловічий одяг,5,51.66,0.0
2026-09-03,gla_32309,Футболка unisex “Welcome to hell”,жіночий одяг,1,3.73,0.0
2026-09-03,gla_34611,"Футболка ""Баба Яга""",новинки,3,19.54,0.0
2026-09-03,gla_27983,"Прапор ""П*зда п*дарам""",прапори,2,32.46,0.0
2026-09-03,gla_33199,"Прапор ""Мінометники""",прапори,1,0.94,0.0
2026-09-03,gla_32260,Зіп-худі unisex “Welcome to hell”,жіночий одяг,9,89.49,0.0
2026-09-03,gla_34673,"Футболка ""Згідно з наказом""",новинки,1,17.59,0.0
2026-09-03,gla_32140,Футболка unisex “Azazel”,чоловічий одяг,1,18.98,0.0
2026-09-03,gla_34672,"Футболка ""Згідно з наказом""",новинки,2,16.33,0.0
2026-09-03,gla_28561,"Футболка ""База""",чоловічий одяг,4,12.51,0.0
2026-09-03,gla_28083,"Прапор ""333""",прапори,1,33.55,0.0
2026-09-03,gla_32224,Світшот чоловічий “Garden of Bones”,чоловічий одяг,1,2.07,0.0
2026-09-03,gla_34598,"Футболка ""НРК""",новинки,1,2.21,0.0
2026-09-03,gla_34850,"Худі oversize ""Евак""",новинки,1,15.19,0.0
2026-09-03,gla_32054,Штани чоловічі спортивні широкі,чоловічий одяг,4,33.99,0.0
2026-09-03,gla_34731,"Футболка ""Лелека""",новинки,2,31.09,0.0
2026-09-03,gla_32993,"Прапор ""Лелека""",прапори,2,48.13,0.0
2026-09-03,gla_32074,Зіп-худі unisex “Warrior”,чоловічий одяг,2,16.46,0.0
2026-09-03,gla_30664,"Прапор ""Дорога на схід""",прапори,3,16.6,0.0
2026-09-03,gla_28209,"Прапор ""Тиша""",прапори,3,77.3,0.0
2026-09-03,gla_32277,Зіп-худі unisex “Arch of the Underworld”,жіночий одяг,1,12.1,0.0
2026-09-03,gla_34584,"Футболка ""Арта""",новинки,2,12.01,0.0
2026-09-03,gla_28187,"Прапор ""FPV пілот""",прапори,1,20.55,0.0
2026-09-03,gla_32079,Зіп-худі unisex “Welcome to hell”,чоловічий одяг,1,5.04,0.0
2026-09-03,gla_28559,"Футболка ""База""",чоловічий одяг,2,62.18,0.0
2026-09-03,gla_33510,"Прапор ""На виїзд""",прапори,1,10.31,0.0
2026-09-03,gla_34628,"Футболка ""В етері""",новинки,1,7.55,0.0
2026-09-03,gla_33476,"Прапор ""В етері""",прапори,2,56.97,0.0
2026-09-03,gla_32075,Зіп-худі unisex “Warrior”,чоловічий одяг,3,44.29,0.0
2026-09-03,gla_32247,Штани жіночі спортивні широкі,жіночий одяг,7,102.6,0.0
2026-09-03,gla_32271,Зіп-худі unisex “Garden of Bones”,жіночий одяг,1,1.08,0.0
2026-09-03,gla_32265,Зіп-худі unisex “Tarot”,жіночий одяг,1,5.26,0.0
2026-09-03,gla_28375,"Прапор ""Одного разу під Харковом""",прапори,1,68.67,0.0
2026-09-03,gla_32128,Футболка unisex “Warrior”,чоловічий одяг,1,46.07,0.0
2026-09-03,gla_28558,"Футболка ""База""",чоловічий одяг,4,19.5,0.0
2026-09-03,gla_34631,"Футболка ""В етері""",новинки,1,6.69,0.0
2026-09-03,gla_32266,Зіп-худі unisex “Tarot”,жіночий одяг,1,7.67,0.0
2026-09-03,gla_28014,"Прапор ""Донбас""",прапори,1,4.98,0.0
2026-09-03,gla_34962,"Худі oversize ""Зелений спектр""",новинки,1,15.98,0.0
2026-09-03,gla_32080,Зіп-худі unisex “Welcome to hell”,чоловічий одяг,1,5.98,0.0
2026-09-03,gla_33244,"Прапор ""На кулаках""",прапори,1,10.35,0.0
2026-09-03,gla_34860,"Худі oversize ""Час спокою""",новинки,4,64.0,0.0
2026-09-03,gla_29876,Комплект кріплення для прапора,аксесуари,1,1.41,0.0
2026-09-03,gla_34585,"Футболка ""Арта""",новинки,1,17.85,0.0
2026-09-03,gla_32259,Зіп-худі unisex “Welcome to hell”,жіночий одяг,5,59.17,0.0
2026-09-03,gla_32214,Світшот чоловічий “Welcome to hell”,чоловічий одяг,1,2.08,0.0
2026-09-03,gla_30717,"Прапор ""Битва за життя""",прапори,1,13.38,0.0
2026-09-03,gla_33450,"Прапор ""Згідно з наказом""",прапори,4,63.61,0.0
2026-09-03,gla_28008,"Прапор ""Донецьк""",прапори,1,11.63,0.0
2026-09-03,gla_28259,"Прапор ""Водій""",прапори,4,39.76,0.0
2026-09-03,gla_30710,"Прапор ""Баба Яга""",прапори,1,8.16,0.0
2026-09-03,gla_32270,Зіп-худі unisex “Garden of Bones”,жіночий одяг,2,18.87,0.0
2026-09-03,gla_33241,"Прапор ""Маршрутка""",прапори,1,8.86,0.0
2026-09-03,gla_34759,"Футболка ""Перехоплювач""",новинки,1,14.79,0.0
2026-09-03,gla_32256,Зіп-худі unisex “Welcome to hell”,жіночий одяг,2,11.61,0.0
2026-09-03,gla_27995,"Прапор ""Воїн в полі""",прапори,1,33.09,0.0
2026-09-03,gla_34760,"Футболка ""Перехоплювач""",новинки,1,11.41,0.0
2026-09-03,gla_34828,"Худі oversize ""Сапер""",новинки,3,19.3,0.0
2026-09-03,gla_33182,"Прапор ""Гроза району""",прапори,1,9.75,0.0
2026-09-03,gla_29160,"Лонгслів ""Міномет""",чоловічий одяг,1,2.15,0.0
2026-09-04,gla_30751,"Прапор ""Камікадзе""",прапори,2,51.62,0.0
2026-09-04,gla_32257,Зіп-худі unisex “Welcome to hell”,жіночий одяг,3,7.95,0.0
2026-09-04,gla_28057,"Прапор ""Медик""",прапори,1,43.13,0.0
2026-09-04,gla_32199,"Футболка unisex ""Вампір""",чоловічий одяг,1,28.92,0.0
2026-09-04,gla_32051,Штани чоловічі спортивні широкі,чоловічий одяг,2,29.65,0.0
2026-09-04,gla_28002,"Прапор ""Дрони ведуть""",прапори,2,24.78,0.0
2026-09-04,gla_35003,"Худі oversize ""Той самий вайб""",новинки,1,16.17,0.0
2026-09-04,gla_28050,"Прапор ""Тінь перемоги""",прапори,1,35.43,0.0
2026-09-04,gla_28042,"Прапор ""Сплетіння темряви""",прапори,2,0.3,0.0
2026-09-04,gla_28225,"Прапор ""Привиди вогню""",прапори,2,63.89,0.0
2026-09-04,gla_28283,"Прапор ""Хижак""",прапори,1,17.06,0.0
2026-09-04,gla_33517,"Прапор ""Перехоплювач""",прапори,3,26.61,0.0
2026-09-04,gla_34570,"Футболка ""Зв'язок""",новинки,1,5.66,0.0
2026-09-04,gla_34870,"Худі oversize ""Арта""",новинки,1,23.92,0.0
2026-09-04,gla_32052,Штани чоловічі спортивні широкі,чоловічий одяг,3,28.97,0.0
2026-09-04,gla_34671,"Футболка ""Згідно з наказом""",новинки,1,13.3,0.0
2026-09-04,gla_32053,Штани чоловічі спортивні широкі,чоловічий одяг,4,226.59,0.0
2026-09-04,gla_34929,"Худі oversize ""В етері""",новинки,1,17.83,0.0
2026-09-04,gla_27990,"Прапор ""За столом смерті""",прапори,2,42.36,0.0
2026-09-04,gla_28117,"Прапор ""Спеціальна операція""",прапори,1,45.04,0.0
2026-09-04,gla_27983,"Прапор ""П*зда п*дарам""",прапори,2,112.72,0.0
2026-09-04,gla_32260,Зіп-худі unisex “Welcome to hell”,жіночий одяг,3,32.56,0.0
2026-09-04,gla_34673,"Футболка ""Згідно з наказом""",новинки,2,44.18,0.0
2026-09-04,gla_34610,"Футболка ""Баба Яга""",новинки,1,9.59,0.0
2026-09-04,gla_34672,"Футболка ""Згідно з наказом""",новинки,2,31.56,0.0
2026-09-04,gla_34979,"Худі oversize ""Лелека""",новинки,1,15.48,0.0
2026-09-04,gla_34850,"Худі oversize ""Евак""",новинки,1,17.07,0.0
2026-09-04,gla_32054,Штани чоловічі спортивні широкі,чоловічий одяг,3,88.36,0.0
2026-09-04,gla_33238,"Прапор ""Прогноз погоди: град""",прапори,1,41.04,0.0
2026-09-04,gla_34731,"Футболка ""Лелека""",новинки,2,49.6,0.0
2026-09-04,gla_33235,"Прапор ""Той самий вайб""",прапори,1,23.92,0.0
2026-09-04,gla_28209,"Прапор ""Тиша""",прапори,1,5.3,0.0
2026-09-04,gla_28187,"Прапор ""FPV пілот""",прапори,1,7.78,0.0
2026-09-04,gla_28130,"Прапор ""Очі темряви""",прапори,1,2.78,0.0
2026-09-04,gla_33196,"Прапор ""Привіт від Богдани""",прапори,1,42.5,0.0
2026-09-04,gla_28381,"Прапор ""Одного разу під Запоріжжям""",прапори,1,8.25,0.0
2026-09-04,gla_33568,"Прапор ""Грім і сталь""",прапори,1,18.12,0.0
2026-09-04,gla_32079,Зіп-худі unisex “Welcome to hell”,чоловічий одяг,1,5.93,0.0
2026-09-04,gla_28559,"Футболка ""База""",чоловічий одяг,1,6.14,0.0
2026-09-04,gla_33510,"Прапор ""На виїзд""",прапори,1,12.17,0.0
2026-09-04,gla_33442,"Прапор ""Шеф""",прапори,1,2.91,0.0
2026-09-04,gla_33476,"Прапор ""В етері""",прапори,1,10.42,0.0
2026-09-04,gla_32247,Штани жіночі спортивні широкі,жіночий одяг,2,9.92,0.0
2026-09-04,gla_32271,Зіп-худі unisex “Garden of Bones”,жіночий одяг,1,8.89,0.0
2026-09-04,gla_28375,"Прапор ""Одного разу під Харковом""",прапори,1,5.16,0.0
2026-09-04,gla_33526,"Прапор ""Постріл за пострілом""",прапори,1,40.64,0.0
2026-09-04,gla_34903,"Худі oversize ""Гроза району""",новинки,1,1.38,0.0
2026-09-04,gla_34991,"Худі oversize ""Перехоплювач""",новинки,1,3.76,0.0
2026-09-04,gla_34962,"Худі oversize ""Зелений спектр""",новинки,1,4.57,0.0
2026-09-04,gla_34860,"Худі oversize ""Час спокою""",новинки,2,11.44,0.0
2026-09-04,gla_32061,Штани чоловічі спортивні джогери,чоловічий одяг,1,105.81,0.0
2026-09-04,gla_32285,Зіп-худі unisex “Azazel”,жіночий одяг,1,4.91,0.0
2026-09-04,gla_32259,Зіп-худі unisex “Welcome to hell”,жіночий одяг,3,13.01,0.0
