campaign,date,term,impressions,clicks,cost,conversions,conv_value
shop1 /search,2026-04-03,tunel z poliwęglanu 2x4,2,1,1.51,0.0,0.0
shop1 /search,2026-04-06,tunel z poliwęglanu 2x4,2,0,0.0,0.0,0.0
shop1 /search,2026-04-07,tunel z poliwęglanu 2x4,4,1,0.33,0.0,0.0
shop1 /search,2026-04-13,tunel z poliwęglanu 2x4,9,1,0.74,0.0,0.0
shop1 /search,2026-04-14,tunel z poliwęglanu 2x4,6,0,0.0,0.0,0.0
shop1 /search,2026-04-15,tunel z poliwęglanu 2x4,5,0,0.0,0.0,0.0
shop1 /search,2026-04-16,tunel z poliwęglanu 2x4,12,0,0.0,0.0,0.0
shop1 /search,2026-04-18,tunel z poliwęglanu 2x4,1,0,0.0,0.0,0.0
shop1 /search,2026-04-20,tunel z poliwęglanu 2x4,2,0,0.0,0.0,0.0
shop1 /search,2026-04-21,tunel z poliwęglanu 2x4,5,0,0.0,0.0,0.0
shop1 /search,2026-04-22,tunel z poliwęglanu 2x4,7,1,1.72,0.0,0.0
shop1 /search,2026-04-25,tunel z poliwęglanu 2x4,1,0,0.0,0.0,0.0
shop1 /search,2026-04-27,tunel z poliwęglanu 2x4,3,0,0.0,0.0,0.0
shop2 / search,2026-04-27,tunel z poliwęglanu 2x4,1,0,0.0,0.0,0.0
shop1 /search,2026-04-28,tunel z poliwęglanu 2x4,10,0,0.0,0.0,0.0
shop1 /search,2026-04-29,tunel z poliwęglanu 2x4,1,0,0.0,0.0,0.0
shop1 /search,2026-04-30,tunel z poliwęglanu 2x4,9,0,0.0,0.0,0.0
shop1 /search,2026-05-04,tunel z poliwęglanu 2x4,27,6,7.41,0.0,0.0
shop1 /search,2026-05-06,tunel z poliwęglanu 2x4,10,0,0.0,0.0,0.0
shop2 / search,2026-05-08,tunel z poliwęglanu 2x4,3,0,0.0,0.0,0.0
shop2 / search,2026-05-09,tunel z poliwęglanu 2x4,3,0,0.0,0.0,0.0
shop2 / search,2026-05-10,tunel z poliwęglanu 2x4,1,0,0.0,0.0,0.0
shop2 / search,2026-05-11,tunel z poliwęglanu 2x4,1,0,0.0,0.0,0.0
shop2 / search,2026-05-12,tunel z poliwęglanu 2x4,1,0,0.0,0.0,0.0
shop1 /search,2026-05-13,tunel z poliwęglanu 2x4,1,0,0.0,0.0,0.0
shop1 /search,2026-05-14,tunel z poliwęglanu 2x4,4,1,2.32,0.0,0.0
shop2 / search,2026-05-14,tunel z poliwęglanu 2x4,1,0,0.0,0.0,0.0
shop1 /search,2026-05-15,tunel z poliwęglanu 2x4,9,0,0.0,0.0,0.0
shop1 /search,2026-05-16,tunel z poliwęglanu 2x4,4,0,0.0,0.0,0.0
shop1 /search,2026-05-17,tunel z poliwęglanu 2x4,6,0,0.0,0.0,0.0
shop1 /search,2026-05-18,tunel z poliwęglanu 2x4,6,1,1.18,0.0,0.0
shop2 / search,2026-05-18,tunel z poliwęglanu 2x4,1,0,0.0,0.0,0.0
shop2 / search,2026-05-19,tunel z poliwęglanu 2x4,1,0,0.0,0.0,0.0
shop2 / search,2026-05-20,tunel z poliwęglanu 2x4,1,0,0.0,0.0,0.0
shop2 / search,2026-05-21,tunel z poliwęglanu 2x4,9,0,0.0,0.0,0.0
shop2 / search,2026-05-22,tunel z poliwęglanu 2x4,2,0,0.0,0.0,0.0
shop1 /search,2026-05-24,tunel z poliwęglanu 2x4,5,0,0.0,0.0,0.0
shop2 / search,2026-05-24,tunel z poliwęglanu 2x4,1,0,0.0,0.0,0.0
shop1 /search,2026-05-25,tunel z poliwęglanu 2x4,4,1,0.22,0.0,0.0
shop_search,2026-09-04,tunel z poliwęglanu 2x4,3,0,0.0,0.0,0.0
shop_search,2026-09-05,tunel z poliwęglanu 2x4,2,0,0.0,0.0,0.0
shop_search,2026-09-06,tunel z poliwęglanu 2x4,9,0,0.0,0.0,0.0
shop_search,2026-09-07,tunel z poliwęglanu 2x4,4,0,0.0,0.0,0.0
shop_search,2026-09-08,tunel z poliwęglanu 2x4,4,0,0.0,0.0,0.0
shop_search,2026-09-10,tunel z poliwęglanu 2x4,1,0,0.0,0.0,0.0
shop_search,2026-09-11,tunel z poliwęglanu 2x4,2,0,0.0,0.0,0.0
shop_search,2026-09-12,tunel z poliwęglanu 2x4,3,0,0.0,0.0,0.0
shop_search,2026-09-13,tunel z poliwęglanu 2x4,6,0,0.0,0.0,0.0
shop_search,2026-09-14,tunel z poliwęglanu 2x4,4,2,0.7,0.0,0.0
shop_search,2026-09-15,tunel z poliwęglanu 2x4,10,0,0.0,0.0,0.0
shop_search,2026-09-17,tunel z poliwęglanu 2x4,16,0,0.0,0.0,0.0
shop_search,2026-09-20,tunel z poliwęglanu 2x4,6,0,0.0,0.0,0.0
shop2 / search,2026-05-12,tunel z poliwęglanu 2x6,1,0,0.0,0.0,0.0
shop1 /search,2026-01-03,tunel z poliwęglanu 3 x 4,7,0,0.0,0.0,0.0
shop1 /search,2026-01-14,tunel z poliwęglanu 3 x 4,4,0,0.0,0.0,0.0
shop1 /search,2026-01-23,tunel z poliwęglanu 3 x 4,5,1,0.42,0.0,0.0
shop2 / search,2026-02-17,tunel z poliwęglanu 3 x 4,2,0,0.0,0.0,0.0
shop1 /search,2026-02-18,tunel z poliwęglanu 3 x 4,3,0,0.0,0.0,0.0
shop2 / search,2026-02-18,tunel z poliwęglanu 3 x 4,4,0,0.0,0.0,0.0
shop1 /search,2026-02-19,tunel z poliwęglanu 3 x 4,9,1,1.84,0.0,0.0
shop2 / search,2026-02-19,tunel z poliwęglanu 3 x 4,4,1,4.54,0.0,0.0
shop2 / search,2026-02-23,tunel z poliwęglanu 3 x 4,2,0,0.0,0.0,0.0
shop1 /search,2026-02-25,tunel z poliwęglanu 3 x 4,5,0,0.0,0.0,0.0
shop2 / search,2026-02-25,tunel z poliwęglanu 3 x 4,2,0,0.0,0.0,0.0
shop2 / search,2026-02-27,tunel z poliwęglanu 3 x 4,2,0,0.0,0.0,0.0
shop2 / search,2026-03-02,tunel z poliwęglanu 3 x 4,3,0,0.0,0.0,0.0
shop1 /search,2026-03-09,tunel z poliwęglanu 3 x 4,3,0,0.0,0.0,0.0
shop2 / search,2026-03-11,tunel z poliwęglanu 3 x 4,1,0,0.0,0.0,0.0
shop2 / search,2026-03-12,tunel z poliwęglanu 3 x 4,1,0,0.0,0.0,0.0
shop1 /search,2026-03-26,tunel z poliwęglanu 3 x 4,5,0,0.0,0.0,0.0
shop2 / search,2026-03-26,tunel z poliwęglanu 3 x 4,1,0,0.0,0.0,0.0
shop2 / search,2026-03-29,tunel z poliwęglanu 3 x 4,1,0,0.0,0.0,0.0
shop1 /search,2026-04-07,tunel z poliwęglanu 3 x 4,12,0,0.0,0.0,0.0
shop1 /search,2026-04-13,tunel z poliwęglanu 3 x 4,4,0,0.0,0.0,0.0
shop2 / search,2026-04-28,tunel z poliwęglanu 3 x 4,1,2,1.98,0.0,0.0
shop2 / search,2026-04-30,tunel z poliwęglanu 3 x 4,1,0,0.0,0.0,0.0
shop1 /search,2026-05-06,tunel z poliwęglanu 3 x 4,7,0,0.0,0.0,0.0
shop2 / search,2026-05-07,tunel z poliwęglanu 3 x 4,1,0,0.0,0.0,0.0
shop2 / search,2026-05-12,tunel z poliwęglanu 3 x 4,1,0,0.0,0.0,0.0
shop1 /search,2026-05-18,tunel z poliwęglanu 3 x 4,7,0,0.0,0.0,0.0
shop_search,2026-09-07,tunel z poliwęglanu 3 x 4,10,1,0.27,0.0,0.0
shop_search,2026-09-18,tunel z poliwęglanu 3 x 4,5,0,0.0,0.0,0.0
shop1 /search,2026-01-19,tunel z poliwęglanu 3 x 6,27,0,0.0,0.0,0.0
shop1 /search,2026-01-21,tunel z poliwęglanu 3 x 6,6,2,2.8,0.0,0.0
shop1 /search,2026-01-27,tunel z poliwęglanu 3 x 6,5,0,0.0,0.0,0.0
shop1 /search,2026-01-29,tunel z poliwęglanu 3 x 6,6,0,0.0,0.0,0.0
shop2 / search,2026-02-19,tunel z poliwęglanu 3 x 6,7,0,0.0,0.0,0.0
shop2 / search,2026-02-22,tunel z poliwęglanu 3 x 6,3,0,0.0,0.0,0.0
shop1 /search,2026-02-24,tunel z poliwęglanu 3 x 6,3,0,0.0,0.0,0.0
shop2 / search,2026-02-24,tunel z poliwęglanu 3 x 6,4,0,0.0,0.0,0.0
shop1 /search,2026-02-25,tunel z poliwęglanu 3 x 6,2,0,0.0,0.0,0.0
shop2 / search,2026-02-25,tunel z poliwęglanu 3 x 6,4,0,0.0,0.0,0.0
shop2 / search,2026-02-26,tunel z poliwęglanu 3 x 6,2,0,0.0,0.0,0.0
shop2 / search,2026-02-27,tunel z poliwęglanu 3 x 6,2,0,0.0,0.0,0.0
shop2 / search,2026-02-28,tunel z poliwęglanu 3 x 6,9,2,7.08,0.0,0.0
shop2 / search,2026-03-03,tunel z poliwęglanu 3 x 6,3,0,0.0,0.0,0.0
shop2 / search,2026-03-04,tunel z poliwęglanu 3 x 6,2,0,0.0,0.0,0.0
shop1 /search,2026-03-05,tunel z poliwęglanu 3 x 6,1,0,0.0,0.0,0.0
shop2 / search,2026-03-05,tunel z poliwęglanu 3 x 6,3,0,0.0,0.0,0.0
shop1 /search,2026-03-08,tunel z poliwęglanu 3 x 6,7,0,0.0,0.0,0.0
shop2 / search,2026-03-09,tunel z poliwęglanu 3 x 6,2,0,0.0,0.0,0.0
shop2 / search,2026-03-10,tunel z poliwęglanu 3 x 6,1,0,0.0,0.0,0.0
shop2 / search,2026-03-22,tunel z poliwęglanu 3 x 6,1,0,0.0,0.0,0.0
shop2 / search,2026-03-23,tunel z poliwęglanu 3 x 6,3,0,0.0,0.0,0.0
shop2 / search,2026-03-24,tunel z poliwęglanu 3 x 6,2,0,0.0,0.0,0.0
shop2 / search,2026-03-25,tunel z poliwęglanu 3 x 6,3,0,0.0,0.0,0.0
shop2 / search,2026-03-29,tunel z poliwęglanu 3 x 6,1,0,0.0,0.0,0.0
shop2 / search,2026-04-01,tunel z poliwęglanu 3 x 6,4,0,0.0,0.0,0.0
shop2 / search,2026-04-02,tunel z poliwęglanu 3 x 6,3,0,0.0,0.0,0.0
shop1 /search,2026-04-06,tunel z poliwęglanu 3 x 6,4,0,0.0,0.0,0.0
shop1 /search,2026-04-16,tunel z poliwęglanu 3 x 6,4,0,0.0,0.0,0.0
shop1 /search,2026-04-17,tunel z poliwęglanu 3 x 6,2,0,0.0,0.0,0.0
shop1 /search,2026-04-20,tunel z poliwęglanu 3 x 6,2,0,0.0,0.0,0.0
shop1 /search,2026-04-21,tunel z poliwęglanu 3 x 6,6,0,0.0,0.0,0.0
shop2 / search,2026-04-21,tunel z poliwęglanu 3 x 6,2,0,0.0,0.0,0.0
shop1 /search,2026-04-22,tunel z poliwęglanu 3 x 6,2,0,0.0,0.0,0.0
shop1 /search,2026-04-24,tunel z poliwęglanu 3 x 6,7,3,2.38,0.0,0.0
shop1 /search,2026-04-25,tunel z poliwęglanu 3 x 6,2,0,0.0,0.0,0.0
shop1 /search,2026-04-30,tunel z poliwęglanu 3 x 6,5,1,2.1,0.0,0.0
shop2 / search,2026-05-05,tunel z poliwęglanu 3 x 6,1,0,0.0,0.0,0.0
shop2 / search,2026-05-07,tunel z poliwęglanu 3 x 6,1,0,0.0,0.0,0.0
shop1 /search,2026-05-15,tunel z poliwęglanu 3 x 6,2,0,0.0,0.0,0.0
shop1 /search,2026-05-19,tunel z poliwęglanu 3 x 6,3,1,3.72,0.0,0.0
shop2 / search,2026-05-19,tunel z poliwęglanu 3 x 6,1,0,0.0,0.0,0.0
shop2 / search,2026-05-24,tunel z poliwęglanu 3 x 6,2,0,0.0,0.0,0.0
shop_search,2026-09-06,tunel z poliwęglanu 3 x 6,5,0,0.0,0.0,0.0
shop_search,2026-09-07,tunel z poliwęglanu 3 x 6,9,0,0.0,0.0,0.0
shop_search,2026-09-09,tunel z poliwęglanu 3 x 6,5,0,0.0,0.0,0.0
shop_search,2026-09-10,tunel z poliwęglanu 3 x 6,4,2,0.58,0.0,0.0
shop_search,2026-09-11,tunel z poliwęglanu 3 x 6,4,0,0.0,0.0,0.0
shop_search,2026-09-13,tunel z poliwęglanu 3 x 6,6,0,0.0,0.0,0.0
shop1 /search,2026-04-30,tunel z poliwęglanu 3x10,3,0,0.0,0.0,0.0
shop2 / search,2026-05-10,tunel z poliwęglanu 3x10,3,0,0.0,0.0,0.0
shop2 / search,2026-05-24,tunel z poliwęglanu 3x10,2,0,0.0,0.0,0.0
shop1 /search,2026-04-28,tunel z poliwęglanu 3x2,1,0,0.0,0.0,0.0
shop1 /search,2026-04-29,tunel z poliwęglanu 3x2,3,0,0.0,0.0,0.0
shop2 / search,2026-05-10,tunel z poliwęglanu 3x2,1,0,0.0,0.0,0.0
shop1 /search,2025-12-14,tunel z poliwęglanu 3x4,8,0,0.0,0.0,0.0
shop1 /search,2025-12-16,tunel z poliwęglanu 3x4,3,0,0.0,0.0,0.0
shop1 /search,2025-12-28,tunel z poliwęglanu 3x4,42,3,3.25,0.0,0.0
shop1 /search,2025-12-29,tunel z poliwęglanu 3x4,37,4,5.36,0.0,0.0
shop1 /search,2026-01-02,tunel z poliwęglanu 3x4,13,0,0.0,0.0,0.0
shop1 /search,2026-01-03,tunel z poliwęglanu 3x4,22,0,0.0,0.0,0.0
shop1 /search,2026-01-05,tunel z poliwęglanu 3x4,35,1,2.0,0.0,0.0
shop1 /search,2026-01-07,tunel z poliwęglanu 3x4,4,0,0.0,0.0,0.0
shop1 /search,2026-01-08,tunel z poliwęglanu 3x4,26,1,1.84,0.0,0.0
shop1 /search,2026-01-09,tunel z poliwęglanu 3x4,12,1,0.66,0.0,0.0
shop1 /search,2026-01-10,tunel z poliwęglanu 3x4,4,0,0.0,0.0,0.0
shop1 /search,2026-01-12,tunel z poliwęglanu 3x4,18,0,0.0,0.0,0.0
shop1 /search,2026-01-13,tunel z poliwęglanu 3x4,15,2,3.7,1.0,0.0
shop1 /search,2026-01-14,tunel z poliwęglanu 3x4,11,0,0.0,0.0,0.0
shop1 /search,2026-01-15,tunel z poliwęglanu 3x4,25,0,0.0,0.0,0.0
shop1 /search,2026-01-16,tunel z poliwęglanu 3x4,48,0,0.0,0.0,0.0
shop1 /search,2026-01-19,tunel z poliwęglanu 3x4,51,0,0.0,0.0,0.0
shop1 /search,2026-01-20,tunel z poliwęglanu 3x4,10,0,0.0,0.0,0.0
shop1 /search,2026-01-21,tunel z poliwęglanu 3x4,56,4,5.55,0.0,0.0
shop1 /search,2026-01-22,tunel z poliwęglanu 3x4,20,0,0.0,0.0,0.0
shop1 /search,2026-01-23,tunel z poliwęglanu 3x4,33,0,0.0,0.0,0.0
shop1 /search,2026-01-26,tunel z poliwęglanu 3x4,46,0,0.0,0.0,0.0
shop1 /search,2026-01-27,tunel z poliwęglanu 3x4,28,1,0.51,0.0,0.0
shop1 /search,2026-01-28,tunel z poliwęglanu 3x4,22,1,1.3,0.0,0.0
shop1 /search,2026-01-29,tunel z poliwęglanu 3x4,12,0,0.0,0.0,0.0
shop1 /search,2026-01-30,tunel z poliwęglanu 3x4,25,1,1.8,0.0,0.0
shop1 /search,2026-02-02,tunel z poliwęglanu 3x4,49,0,0.0,0.0,0.0
shop1 /search,2026-02-03,tunel z poliwęglanu 3x4,29,8,11.76,0.0,0.0
shop1 /search,2026-02-04,tunel z poliwęglanu 3x4,18,5,5.74,0.0,0.0
shop1 /search,2026-02-05,tunel z poliwęglanu 3x4,9,1,1.85,0.0,0.0
shop1 /search,2026-02-06,tunel z poliwęglanu 3x4,18,0,0.0,0.0,0.0
shop1 /search,2026-02-09,tunel z poliwęglanu 3x4,23,0,0.0,0.0,0.0
shop1 /search,2026-02-10,tunel z poliwęglanu 3x4,26,2,2.07,0.0,0.0
shop1 /search,2026-02-11,tunel z poliwęglanu 3x4,18,0,0.0,0.0,0.0
shop1 /search,2026-02-12,tunel z poliwęglanu 3x4,17,0,0.0,0.0,0.0
shop2 / search,2026-02-12,tunel z poliwęglanu 3x4,2,0,0.0,0.0,0.0
shop2 / search,2026-02-13,tunel z poliwęglanu 3x4,24,1,1.63,0.0,0.0
shop2 / search,2026-02-16,tunel z poliwęglanu 3x4,18,0,0.0,0.0,0.0
shop1 /search,2026-02-17,tunel z poliwęglanu 3x4,4,0,0.0,0.0,0.0
shop2 / search,2026-02-17,tunel z poliwęglanu 3x4,4,1,2.93,0.0,0.0
shop1 /search,2026-02-18,tunel z poliwęglanu 3x4,2,0,0.0,0.0,0.0
shop2 / search,2026-02-18,tunel z poliwęglanu 3x4,27,0,0.0,0.0,0.0
shop1 /search,2026-02-19,tunel z poliwęglanu 3x4,3,0,0.0,0.0,0.0
shop2 / search,2026-02-19,tunel z poliwęglanu 3x4,32,1,4.74,0.0,0.0
shop1 /search,2026-02-20,tunel z poliwęglanu 3x4,9,0,0.0,0.0,0.0
shop2 / search,2026-02-20,tunel z poliwęglanu 3x4,20,1,5.23,0.0,0.0
shop2 / search,2026-02-21,tunel z poliwęglanu 3x4,7,0,0.0,0.0,0.0
shop2 / search,2026-02-22,tunel z poliwęglanu 3x4,14,0,0.0,0.0,0.0
shop1 /search,2026-02-23,tunel z poliwęglanu 3x4,20,1,2.28,0.0,0.0
shop2 / search,2026-02-23,tunel z poliwęglanu 3x4,9,0,0.0,0.0,0.0
shop1 /search,2026-02-24,tunel z poliwęglanu 3x4,31,0,0.0,0.0,0.0
shop2 / search,2026-02-24,tunel z poliwęglanu 3x4,22,0,0.0,0.0,0.0
shop1 /search,2026-02-25,tunel z poliwęglanu 3x4,17,0,0.0,0.0,0.0
shop2 / search,2026-02-25,tunel z poliwęglanu 3x4,15,0,0.0,0.0,0.0
shop1 /search,2026-02-26,tunel z poliwęglanu 3x4,31,4,8.52,0.0,0.0
shop2 / search,2026-02-26,tunel z poliwęglanu 3x4,23,0,0.0,0.0,0.0
shop1 /search,2026-02-27,tunel z poliwęglanu 3x4,33,4,9.26,0.0,0.0
shop2 / search,2026-02-27,tunel z poliwęglanu 3x4,35,2,7.24,0.0,0.0
shop1 /search,2026-02-28,tunel z poliwęglanu 3x4,36,0,0.0,0.0,0.0
shop2 / search,2026-02-28,tunel z poliwęglanu 3x4,16,1,3.2,0.0,0.0
shop1 /search,2026-03-02,tunel z poliwęglanu 3x4,34,1,0.95,0.0,0.0
shop2 / search,2026-03-02,tunel z poliwęglanu 3x4,41,3,13.66,0.0,0.0
shop1 /search,2026-03-03,tunel z poliwęglanu 3x4,54,3,7.22,1.0,0.0
shop2 / search,2026-03-03,tunel z poliwęglanu 3x4,42,0,0.0,0.0,0.0
shop1 /search,2026-03-04,tunel z poliwęglanu 3x4,46,2,4.74,0.0,0.0
shop2 / search,2026-03-04,tunel z poliwęglanu 3x4,29,0,0.0,0.0,0.0
shop1 /search,2026-03-05,tunel z poliwęglanu 3x4,16,0,0.0,0.0,0.0
shop2 / search,2026-03-05,tunel z poliwęglanu 3x4,29,1,3.43,0.0,0.0
shop1 /search,2026-03-06,tunel z poliwęglanu 3x4,37,2,3.38,0.0,0.0
shop2 / search,2026-03-06,tunel z poliwęglanu 3x4,29,1,5.14,0.0,0.0
shop1 /search,2026-03-07,tunel z poliwęglanu 3x4,12,0,0.0,0.0,0.0
shop2 / search,2026-03-07,tunel z poliwęglanu 3x4,6,0,0.0,0.0,0.0
shop1 /search,2026-03-08,tunel z poliwęglanu 3x4,50,5,9.19,0.0,0.0
shop2 / search,2026-03-08,tunel z poliwęglanu 3x4,7,0,0.0,0.0,0.0
shop1 /search,2026-03-09,tunel z poliwęglanu 3x4,20,0,0.0,0.0,0.0
shop2 / search,2026-03-09,tunel z poliwęglanu 3x4,29,1,2.93,0.0,0.0
shop1 /search,2026-03-10,tunel z poliwęglanu 3x4,22,0,0.0,0.0,0.0
shop2 / search,2026-03-10,tunel z poliwęglanu 3x4,16,0,0.0,0.0,0.0
shop1 /search,2026-03-11,tunel z poliwęglanu 3x4,58,3,4.82,1.666667,1.666667
shop2 / search,2026-03-11,tunel z poliwęglanu 3x4,52,2,6.73,1.333333,1.333333
shop1 /search,2026-03-12,tunel z poliwęglanu 3x4,29,1,1.91,0.0,0.0
shop2 / search,2026-03-12,tunel z poliwęglanu 3x4,34,0,0.0,0.0,0.0
shop1 /search,2026-03-13,tunel z poliwęglanu 3x4,20,0,0.0,0.0,0.0
shop2 / search,2026-03-13,tunel z poliwęglanu 3x4,20,0,0.0,0.0,0.0
shop1 /search,2026-03-14,tunel z poliwęglanu 3x4,16,0,0.0,0.0,0.0
shop1 /search,2026-03-16,tunel z poliwęglanu 3x4,33,0,0.0,0.0,0.0
shop2 / search,2026-03-16,tunel z poliwęglanu 3x4,25,0,0.0,0.0,0.0
shop1 /search,2026-03-17,tunel z poliwęglanu 3x4,32,2,3.5,0.0,0.0
shop2 / search,2026-03-17,tunel z poliwęglanu 3x4,27,0,0.0,0.0,0.0
shop1 /search,2026-03-18,tunel z poliwęglanu 3x4,34,3,4.21,0.0,0.0
shop2 / search,2026-03-18,tunel z poliwęglanu 3x4,26,2,6.7,0.0,0.0
shop1 /search,2026-03-19,tunel z poliwęglanu 3x4,31,2,2.17,0.0,0.0
shop2 / search,2026-03-19,tunel z poliwęglanu 3x4,20,0,0.0,0.0,0.0
shop1 /search,2026-03-20,tunel z poliwęglanu 3x4,25,1,2.61,0.0,0.0
shop2 / search,2026-03-20,tunel z poliwęglanu 3x4,15,0,0.0,0.0,0.0
shop1 /search,2026-03-21,tunel z poliwęglanu 3x4,13,1,0.84,0.0,0.0
shop2 / search,2026-03-21,tunel z poliwęglanu 3x4,7,0,0.0,0.0,0.0
shop1 /search,2026-03-22,tunel z poliwęglanu 3x4,38,5,9.99,0.0,0.0
shop2 / search,2026-03-22,tunel z poliwęglanu 3x4,11,0,0.0,0.0,0.0
shop1 /search,2026-03-23,tunel z poliwęglanu 3x4,51,1,1.91,0.0,0.0
shop2 / search,2026-03-23,tunel z poliwęglanu 3x4,14,0,0.0,0.0,0.0
shop1 /search,2026-03-24,tunel z poliwęglanu 3x4,18,1,1.17,0.0,0.0
shop2 / search,2026-03-24,tunel z poliwęglanu 3x4,16,0,0.0,0.0,0.0
shop1 /search,2026-03-25,tunel z poliwęglanu 3x4,17,0,0.0,0.0,0.0
shop2 / search,2026-03-25,tunel z poliwęglanu 3x4,14,2,5.56,0.0,0.0
shop1 /search,2026-03-26,tunel z poliwęglanu 3x4,17,1,1.28,0.0,0.0
shop2 / search,2026-03-26,tunel z poliwęglanu 3x4,21,0,0.0,0.0,0.0
shop1 /search,2026-03-27,tunel z poliwęglanu 3x4,11,0,0.0,0.0,0.0
shop2 / search,2026-03-27,tunel z poliwęglanu 3x4,15,1,3.3,0.0,0.0
shop1 /search,2026-03-28,tunel z poliwęglanu 3x4,9,0,0.0,0.0,0.0
shop2 / search,2026-03-28,tunel z poliwęglanu 3x4,3,0,0.0,0.0,0.0
shop1 /search,2026-03-29,tunel z poliwęglanu 3x4,36,4,4.4,0.0,0.0
shop2 / search,2026-03-29,tunel z poliwęglanu 3x4,1,0,0.0,0.0,0.0
shop1 /search,2026-03-30,tunel z poliwęglanu 3x4,28,3,6.51,0.0,0.0
shop2 / search,2026-03-30,tunel z poliwęglanu 3x4,14,1,3.14,0.0,0.0
shop1 /search,2026-03-31,tunel z poliwęglanu 3x4,20,3,3.97,0.0,0.0
shop2 / search,2026-03-31,tunel z poliwęglanu 3x4,6,0,0.0,0.0,0.0
shop1 /search,2026-04-01,tunel z poliwęglanu 3x4,9,1,0.48,0.0,0.0
shop2 / search,2026-04-01,tunel z poliwęglanu 3x4,11,0,0.0,0.0,0.0
shop1 /search,2026-04-02,tunel z poliwęglanu 3x4,14,0,0.0,0.0,0.0
shop2 / search,2026-04-02,tunel z poliwęglanu 3x4,12,0,0.0,0.0,0.0
shop2 / search,2026-04-03,tunel z poliwęglanu 3x4,3,0,0.0,0.0,0.0
shop1 /search,2026-04-06,tunel z poliwęglanu 3x4,48,1,1.92,0.0,0.0
shop1 /search,2026-04-07,tunel z poliwęglanu 3x4,23,0,0.0,0.0,0.0
shop1 /search,2026-04-13,tunel z poliwęglanu 3x4,24,0,0.0,0.0,0.0
shop2 / search,2026-04-13,tunel z poliwęglanu 3x4,1,0,0.0,0.0,0.0
shop1 /search,2026-04-14,tunel z poliwęglanu 3x4,24,0,0.0,0.0,0.0
shop2 / search,2026-04-14,tunel z poliwęglanu 3x4,7,2,1.67,0.0,0.0
shop1 /search,2026-04-15,tunel z poliwęglanu 3x4,17,0,0.0,0.0,0.0
shop2 / search,2026-04-15,tunel z poliwęglanu 3x4,3,0,0.0,0.0,0.0
shop1 /search,2026-04-16,tunel z poliwęglanu 3x4,11,0,0.0,0.0,0.0
shop2 / search,2026-04-16,tunel z poliwęglanu 3x4,5,0,0.0,0.0,0.0
shop1 /search,2026-04-17,tunel z poliwęglanu 3x4,14,0,0.0,0.0,0.0
shop2 / search,2026-04-17,tunel z poliwęglanu 3x4,5,0,0.0,0.0,0.0
shop1 /search,2026-04-18,tunel z poliwęglanu 3x4,9,0,0.0,0.0,0.0
shop1 /search,2026-04-20,tunel z poliwęglanu 3x4,25,2,1.98,0.0,0.0
shop2 / search,2026-04-20,tunel z poliwęglanu 3x4,1,0,0.0,0.0,0.0
shop1 /search,2026-04-21,tunel z poliwęglanu 3x4,20,1,1.68,0.0,0.0
shop2 / search,2026-04-21,tunel z poliwęglanu 3x4,6,0,0.0,0.0,0.0
shop1 /search,2026-04-22,tunel z poliwęglanu 3x4,12,0,0.0,0.0,0.0
shop2 / search,2026-04-22,tunel z poliwęglanu 3x4,3,0,0.0,0.0,0.0
shop1 /search,2026-04-23,tunel z poliwęglanu 3x4,34,0,0.0,0.0,0.0
shop2 / search,2026-04-23,tunel z poliwęglanu 3x4,1,0,0.0,0.0,0.0
shop1 /search,2026-04-24,tunel z poliwęglanu 3x4,7,0,0.0,0.0,0.0
shop1 /search,2026-04-25,tunel z poliwęglanu 3x4,13,0,0.0,0.0,0.0
shop2 / search,2026-04-25,tunel z poliwęglanu 3x4,1,0,0.0,0.0,0.0
shop1 /search,2026-04-26,tunel z poliwęglanu 3x4,13,0,0.0,0.0,0.0
shop1 /search,2026-04-27,tunel z poliwęglanu 3x4,28,1,1.35,0.0,0.0
shop2 / search,2026-04-27,tunel z poliwęglanu 3x4,8,0,0.0,0.0,0.0
shop1 /search,2026-04-28,tunel z poliwęglanu 3x4,26,0,0.0,0.0,0.0
shop2 / search,2026-04-28,tunel z poliwęglanu 3x4,12,0,0.0,0.0,0.0
shop1 /search,2026-04-29,tunel z poliwęglanu 3x4,6,0,0.0,0.0,0.0
shop2 / search,2026-04-29,tunel z poliwęglanu 3x4,5,0,0.0,0.0,0.0
shop1 /search,2026-04-30,tunel z poliwęglanu 3x4,20,1,2.53,0.0,0.0
shop2 / search,2026-04-30,tunel z poliwęglanu 3x4,10,0,0.0,0.0,0.0
shop1 /search,2026-05-04,tunel z poliwęglanu 3x4,42,1,2.21,0.0,0.0
shop2 / search,2026-05-04,tunel z poliwęglanu 3x4,8,0,0.0,0.0,0.0
shop1 /search,2026-05-05,tunel z poliwęglanu 3x4,14,0,0.0,0.0,0.0
shop2 / search,2026-05-05,tunel z poliwęglanu 3x4,4,0,0.0,0.0,0.0
shop1 /search,2026-05-06,tunel z poliwęglanu 3x4,26,0,0.0,0.0,0.0
shop2 / search,2026-05-06,tunel z poliwęglanu 3x4,6,0,0.0,0.0,0.0
shop1 /search,2026-05-07,tunel z poliwęglanu 3x4,4,0,0.0,0.0,0.0
shop2 / search,2026-05-07,tunel z poliwęglanu 3x4,8,0,0.0,0.0,0.0
shop2 / search,2026-05-08,tunel z poliwęglanu 3x4,13,0,0.0,0.0,0.0
